stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
0305-01,,牛込神楽坂駅前,都営大江戸線 牛込神楽坂,35.701599,139.737564,0305-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=305,0,,,,
0305-02,,牛込神楽坂駅前,都営大江戸線 牛込神楽坂,35.701898,139.737692,0305-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=305,0,,,,
0306-01,,葛西駅通り,,35.660986,139.869396,0306-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=306,0,,,,
0306-02,,葛西駅通り,,35.660572,139.869996,0306-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=306,0,,,,
0307-03,,葛西駅前,東京メトロ東西線 葛西,35.663254,139.872709,0307-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=307,0,,,,3
0307-04,,葛西駅前,東京メトロ東西線 葛西,35.663144,139.872702,0307-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=307,0,,,,4
0307-05,,葛西駅前,東京メトロ東西線 葛西,35.663256,139.872875,0307-05,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=307,0,,,,5
0307-06,,葛西駅前,東京メトロ東西線 葛西,35.663106,139.87287,0307-06,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=307,0,,,,6
0307-07,,葛西駅前,東京メトロ東西線 葛西,35.663183,139.873274,0307-07,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=307,0,,,,7
0307-08,,葛西駅前,東京メトロ東西線 葛西,35.663072,139.873275,0307-08,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=307,0,,,,8
0307-09,,葛西駅前,東京メトロ東西線 葛西,35.663217,139.873437,0307-09,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=307,0,,,,9
0307-10,,葛西駅前,東京メトロ東西線 葛西,35.66394,139.873351,0307-10,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=307,0,,,,
0307-11,,葛西駅前,東京メトロ東西線 葛西,35.663957,139.872974,0307-11,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=307,0,,,,12
0307-12,,葛西駅前,東京メトロ東西線 葛西,35.663026,139.873744,0307-12,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=307,0,,,,11
0307-13,,葛西駅前,東京メトロ東西線 葛西,35.66306,139.873462,0307-13,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=307,0,,,,
0307-15,,葛西駅前,東京メトロ東西線 葛西,35.66246,139.873229,0307-15,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=307,0,,,,15
0308-01,,葛西区民館前,,35.666063,139.869377,0308-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=308,0,,,,
0308-02,,葛西区民館前,,35.666221,139.86981,0308-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=308,0,,,,
0309-03,,葛西工科高校前,,35.682211,139.881213,0309-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=309,0,,,,
0309-04,,葛西工科高校前,,35.682353,139.880927,0309-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=309,0,,,,
0310-01,,江戸川車庫前,,35.66847,139.867471,0310-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=310,0,,,,
0310-02,,江戸川車庫前,,35.668758,139.866864,0310-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=310,0,,,,
0310-03,,江戸川車庫前,,35.668375,139.867609,0310-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=310,0,,,,
0310-04,,江戸川車庫前,,35.668339,139.867998,0310-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=310,0,,,,
0312-01,,葛西中学校前,,35.670629,139.871979,0312-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=312,0,,,,
0312-02,,葛西中学校前,,35.671341,139.872217,0312-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=312,0,,,,
0313-01,,葛西橋,,35.672148,139.842486,0313-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=313,0,,,,
0313-02,,葛西橋,,35.672639,139.842417,0313-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=313,0,,,,
0314-01,,葛西橋東詰,,35.670707,139.854036,0314-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=314,0,,,,
0314-02,,葛西橋東詰,,35.67036,139.855077,0314-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=314,0,,,,
0315-01,,新川橋,,35.673441,139.87175,0315-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=315,0,,,,
0315-02,,新川橋,,35.673159,139.871976,0315-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=315,0,,,,
0316-01,,葛西南高校前,,35.654173,139.869886,0316-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=316,0,,,,
0316-02,,葛西南高校前,,35.654009,139.869664,0316-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=316,0,,,,
0318-01,,春日一丁目,,35.707748,139.754008,0318-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=318,0,,,,5
0319-01,,春日二丁目,,35.712095,139.743597,0319-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=319,0,,,,
0319-02,,春日二丁目,,35.712408,139.743551,0319-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=319,0,,,,
0320-01,,霞が関,,35.673899,139.748669,0320-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=320,0,,,,1
0320-02,,霞が関,,35.673081,139.749873,0320-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=320,0,,,,2
0321-01,,霞台第二住宅,,35.790784,139.286586,0321-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=321,0,,,,
0321-02,,霞台第二住宅,,35.790693,139.286499,0321-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=321,0,,,,
0322-01,,霞町新町,,35.787412,139.302179,0322-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=322,0,,,,
0322-02,,霞町新町,,35.787242,139.302265,0322-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=322,0,,,,
0323-01,,ＪＡ西東京前,,35.793875,139.291309,0323-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=323,0,,,,
0323-02,,ＪＡ西東京前,,35.794155,139.291522,0323-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=323,0,,,,
0324-01,,霞橋,,35.796871,139.289256,0324-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=324,0,,,,
0324-02,,霞橋,,35.796986,139.289042,0324-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=324,0,,,,
0325-01,,勝どき橋南詰,,35.660462,139.776323,0325-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=325,0,,,,
0325-02,,勝どき橋南詰,,35.660615,139.776576,0325-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=325,0,,,,
0326-01,,勝どき駅前,都営大江戸線 勝どき,35.659714,139.778029,0326-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=326,0,,,,1
0326-02,,勝どき駅前,都営大江戸線 勝どき,35.658684,139.778522,0326-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=326,0,,,,2
0326-03,,勝どき駅前,都営大江戸線 勝どき,35.658639,139.77817,0326-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=326,0,,,,3
0326-05,,勝どき駅前,都営大江戸線 勝どき,35.658849,139.776771,0326-05,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=326,0,,,,5
0326-06,,勝どき駅前,都営大江戸線 勝どき,35.658767,139.77709,0326-06,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=326,0,,,,6
0327-01,,勝どき三丁目,,35.657631,139.775415,0327-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=327,0,,,,
0327-02,,勝どき三丁目,,35.658115,139.775707,0327-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=327,0,,,,
0329-01,,勝島一丁目,,35.600077,139.744318,0329-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=329,0,,,,
0329-02,,勝島一丁目,,35.599829,139.744573,0329-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=329,0,,,,
0330-03,,合羽坂下,,35.691824,139.725258,0330-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=330,0,,,,3
0330-04,,合羽坂下,,35.691635,139.725285,0330-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=330,0,,,,4
0330-05,,合羽坂下,,35.692161,139.726126,0330-05,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=330,0,,,,5
0330-06,,合羽坂下,,35.691552,139.726818,0330-06,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=330,0,,,,6
0331-03,,金杉橋,,35.65288,139.753564,0331-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=331,0,,,,3
0331-04,,金杉橋,,35.652732,139.753377,0331-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=331,0,,,,4
0332-01,,金町駅前,京成金町線 京成金町:ＪＲ常磐線 金町,35.769232,139.871433,0332-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=332,0,,,,
0333-01,,金町二丁目,,35.766374,139.870452,0333-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=333,0,,,,
0333-02,,金町二丁目,,35.766761,139.870569,0333-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=333,0,,,,
0334-01,,歌舞伎町,西武新宿線 西武新宿,35.693474,139.702547,0334-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=334,0,,,,
0334-02,,歌舞伎町,西武新宿線 西武新宿,35.693613,139.70199,0334-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=334,0,,,,
0334-03,,歌舞伎町,西武新宿線 西武新宿,35.693269,139.701917,0334-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=334,0,,,,
0335-01,,兜町,,35.680923,139.777401,0335-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=335,0,,,,1
0335-02,,兜町,,35.68104,139.777683,0335-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=335,0,,,,2
0337-01,,河辺駅入口,ＪＲ青梅線 河辺,35.788641,139.28608,0337-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=337,0,,,,
0337-02,,河辺駅入口,ＪＲ青梅線 河辺,35.788514,139.285819,0337-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=337,0,,,,
0337-03,,河辺駅入口,ＪＲ青梅線 河辺,35.788047,139.286843,0337-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=337,0,,,,
0337-04,,河辺駅入口,ＪＲ青梅線 河辺,35.787682,139.286601,0337-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=337,0,,,,
0338-01,,河辺駅北口,ＪＲ青梅線 河辺,35.784587,139.285057,0338-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=338,0,,,,1
0341-01,,釜寺,,35.679347,139.657072,0341-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=341,0,,,,
0341-02,,釜寺,,35.679738,139.657241,0341-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=341,0,,,,
0342-01,,上池袋一丁目,,35.735811,139.719175,0342-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=342,0,,,,
0342-02,,上池袋一丁目,,35.736311,139.720017,0342-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=342,0,,,,
0343-01,,上池袋三丁目,,35.738053,139.721866,0343-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=343,0,,,,
0343-02,,上池袋三丁目,,35.737478,139.721005,0343-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=343,0,,,,
0346-01,,上大崎,,35.634405,139.719035,0346-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=346,0,,,,
0350-01,,上郷,,35.791966,139.218526,0350-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=350,0,,,,
0350-02,,上郷,,35.792498,139.217672,0350-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=350,0,,,,
0351-01,,上十条五丁目,,35.763806,139.71508,0351-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=351,0,,,,
0351-02,,上十条五丁目,,35.764166,139.715368,0351-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=351,0,,,,
0352-01,,上田端,,35.735296,139.759341,0352-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=352,0,,,,
0352-02,,上田端,,35.735869,139.75932,0352-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=352,0,,,,
0353-01,,上町,,35.790033,139.253267,0353-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=353,0,,,,
0353-02,,上町,,35.789949,139.253525,0353-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=353,0,,,,
0354-01,,上成木,,35.836981,139.202826,0354-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=354,0,,,,
0355-01,,上沼田団地,,35.778144,139.763689,0355-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=355,0,,,,
0355-02,,上沼田団地,,35.778349,139.762835,0355-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=355,0,,,,
0356-01,,上根岸,,35.724378,139.778701,0356-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=356,0,,,,
0356-02,,上根岸,,35.724385,139.778859,0356-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=356,0,,,,
0357-01,,上の根橋,,35.750898,139.682435,0357-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=357,0,,,,
0357-02,,上の根橋,,35.7508,139.681935,0357-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=357,0,,,,
0358-01,,上畑,,35.837845,139.285578,0358-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=358,0,,,,
0358-02,,上畑,,35.837758,139.285578,0358-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=358,0,,,,
0359-01,,上富士前,,35.731582,139.749775,0359-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=359,0,,,,
0359-02,,上富士前,,35.732573,139.75002,0359-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=359,0,,,,
0359-03,,上富士前,,35.732723,139.749837,0359-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=359,0,,,,
0359-04,,上富士前,,35.732906,139.748931,0359-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=359,0,,,,
0360-01,,神谷町駅前,東京メトロ日比谷線 神谷町,35.663639,139.745512,0360-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=360,0,,,,1
0360-02,,神谷町駅前,東京メトロ日比谷線 神谷町,35.662501,139.744796,0360-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=360,0,,,,2
0360-03,,神谷町駅前,東京メトロ日比谷線 神谷町,35.662919,139.745859,0360-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=360,0,,,,3
0361-01,,神谷一丁目,,35.7684,139.730733,0361-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=361,0,,,,
0361-02,,神谷一丁目,,35.768666,139.731014,0361-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=361,0,,,,
0363-01,,神山,,35.664797,139.693039,0363-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=363,0,,,,
0365-01,,亀有警察署前,,35.762134,139.862983,0365-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=365,0,,,,
0365-02,,亀有警察署前,,35.761767,139.861898,0365-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=365,0,,,,
0366-01,,亀有新道入口,,35.752374,139.850247,0366-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=366,0,,,,
0366-02,,亀有新道入口,,35.753879,139.851241,0366-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=366,0,,,,
0368-10,,亀戸駅通り,ＪＲ総武線 亀戸,35.696682,139.824312,0368-10,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=368,0,,,,10
0368-11,,亀戸駅通り,ＪＲ総武線 亀戸,35.69642,139.824547,0368-11,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=368,0,,,,11
0368-12,,亀戸駅通り,ＪＲ総武線 亀戸,35.695927,139.825696,0368-12,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=368,0,,,,12
0368-13,,亀戸駅通り,ＪＲ総武線 亀戸,35.695828,139.825939,0368-13,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=368,0,,,,13
0368-14,,亀戸駅通り,ＪＲ総武線 亀戸,35.695691,139.825938,0368-14,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=368,0,,,,14
0369-01,,亀戸駅前,ＪＲ総武線 亀戸:東武亀戸線 亀戸,35.697914,139.825987,0369-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=369,0,,,,1
0369-02,,亀戸駅前,東武亀戸線 亀戸:ＪＲ総武線 亀戸,35.697888,139.825797,0369-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=369,0,,,,2
0369-03,,亀戸駅前,東武亀戸線 亀戸:ＪＲ総武線 亀戸,35.698027,139.825773,0369-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=369,0,,,,3
0369-04,,亀戸駅前,ＪＲ総武線 亀戸:東武亀戸線 亀戸,35.69804,139.825508,0369-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=369,0,,,,4
0369-05,,亀戸駅前,ＪＲ総武線 亀戸:東武亀戸線 亀戸,35.698064,139.825385,0369-05,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=369,0,,,,5
0369-06,,亀戸駅前,東武亀戸線 亀戸:ＪＲ総武線 亀戸,35.698075,139.825238,0369-06,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=369,0,,,,6
0369-07,,亀戸駅前,ＪＲ総武線 亀戸:東武亀戸線 亀戸,35.698032,139.825077,0369-07,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=369,0,,,,7
0369-08,,亀戸駅前,東武亀戸線 亀戸:ＪＲ総武線 亀戸,35.698084,139.824702,0369-08,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=369,0,,,,8
0369-14,,亀戸駅前,ＪＲ総武線 亀戸:東武亀戸線 亀戸,35.697773,139.825277,0369-14,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=369,0,,,,
0369-15,,亀戸駅前,東武亀戸線 亀戸:ＪＲ総武線 亀戸,35.6979,139.825244,0369-15,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=369,0,,,,
0369-16,,亀戸駅前,ＪＲ総武線 亀戸:東武亀戸線 亀戸,35.697773,139.825403,0369-16,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=369,0,,,,
0370-01,,亀戸天神前,,35.701353,139.820349,0370-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=370,0,,,,
0370-02,,亀戸天神前,,35.701575,139.821124,0370-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=370,0,,,,
0371-01,,亀戸四丁目,,35.701586,139.824623,0371-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=371,0,,,,
0371-02,,亀戸四丁目,,35.702253,139.825317,0371-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=371,0,,,,
0371-03,,亀戸四丁目,,35.701115,139.825481,0371-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=371,0,,,,
0371-04,,亀戸四丁目,,35.702463,139.825565,0371-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=371,0,,,,
0372-01,,亀戸六丁目,,35.696843,139.832341,0372-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=372,0,,,,
0372-02,,亀戸六丁目,,35.697043,139.830976,0372-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=372,0,,,,
0373-01,,亀戸七丁目,,35.697246,139.835754,0373-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=373,0,,,,
0373-02,,亀戸七丁目,,35.696972,139.835512,0373-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=373,0,,,,
0374-01,,亀戸九丁目,,35.697404,139.83939,0374-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=374,0,,,,
0374-02,,亀戸九丁目,,35.697163,139.839259,0374-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=374,0,,,,
0375-01,,亀沢四丁目,,35.698029,139.805121,0375-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=375,0,,,,
0375-02,,亀沢四丁目,,35.697713,139.805347,0375-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=375,0,,,,
0376-01,,亀島橋,ＪＲ京葉線 八丁堀:東京メトロ日比谷線 八丁堀,35.676699,139.777684,0376-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=376,0,,,,
0376-02,,亀島橋,東京メトロ日比谷線 八丁堀:ＪＲ京葉線 八丁堀,35.677169,139.777156,0376-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=376,0,,,,
0377-01,,亀高橋,,35.676986,139.833927,0377-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=377,0,,,,
0377-02,,亀高橋,,35.676792,139.834074,0377-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=377,0,,,,
0377-03,,亀高橋,,35.676283,139.834491,0377-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=377,0,,,,
0377-04,,亀高橋,,35.676031,139.834696,0377-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=377,0,,,,
0378-03,,茅場町,東京メトロ東西線 茅場町:東京メトロ日比谷線 茅場町,35.68128,139.778527,0378-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=378,0,,,,3
0378-04,,茅場町,東京メトロ日比谷線 茅場町:東京メトロ東西線 茅場町,35.681242,139.77869,0378-04,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=378,0,,,,4
0378-05,,茅場町,東京メトロ日比谷線 茅場町:東京メトロ東西線 茅場町,35.680074,139.779475,0378-05,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=378,0,,,,5
0378-06,,茅場町,東京メトロ東西線 茅場町:東京メトロ日比谷線 茅場町,35.679742,139.780797,0378-06,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=378,0,,,,6
0379-01,,河田町,都営大江戸線 若松河田,35.699235,139.717968,0379-01,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=379,0,,,,1
0379-02,,河田町,都営大江戸線 若松河田,35.69906,139.717954,0379-02,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=379,0,,,,2
0379-03,,河田町,都営大江戸線 若松河田,35.699388,139.718996,0379-03,https://tobus.jp/blsys/navi?LCD=&VCD=cresultrsi&ECD=aprslt&slst=379,0,,,,3
